frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
58,2.8760,-1.90881,1.04083,-1.73207,0.008000,0.15000,0.00000,-1.90252,-1.72360,2,2,1,0,8.5310,12.7470
59,2.7540,-1.90404,1.04083,-1.72565,0.008000,0.15000,0.00000,-1.90252,-1.72360,2,2,1,0,8.5310,12.7470
60,6.0590,-1.89927,1.04083,-1.71923,0.008000,0.15000,0.00000,-1.87866,-1.69150,2,2,1,1,8.5310,12.7470
61,0.9340,-1.89450,1.04083,-1.71281,0.008000,0.15000,0.00000,-1.87866,-1.69150,2,2,1,0,8.5310,12.7470
62,3.1840,-1.88973,1.04083,-1.70639,0.008000,0.15000,0.00000,-1.87866,-1.69150,2,2,1,0,8.5310,12.7470
63,2.8560,-1.88495,1.04083,-1.69997,0.008000,0.15000,0.00000,-1.87866,-1.69150,2,2,1,0,8.5310,12.7470
64,2.7490,-1.88018,1.04083,-1.69355,0.008000,0.15000,0.00000,-1.87866,-1.69150,2,2,1,0,8.5310,12.7470
65,6.0540,-1.87541,1.04083,-1.68713,0.007999,0.15000,0.00000,-1.85480,-1.65939,2,2,1,1,8.5310,12.7470
66,0.9830,-1.87064,1.04083,-1.68071,0.008001,0.15000,0.00000,-1.85480,-1.65939,2,2,1,0,8.5310,12.7470
67,3.2190,-1.86586,1.04083,-1.67429,0.008000,0.15000,0.00000,-1.85480,-1.65939,2,2,1,0,8.5310,12.7470
68,2.8200,-1.86109,1.04083,-1.66787,0.008000,0.15000,0.00000,-1.85480,-1.65939,2,2,1,0,8.5310,12.7470
69,2.8820,-1.85632,1.04083,-1.66145,0.007999,0.15000,0.00000,-1.85480,-1.65939,2,2,1,0,8.5310,12.7470
70,6.0410,-1.85155,1.04083,-1.65502,0.008001,0.15000,0.00000,-1.83094,-1.62729,2,2,1,1,8.5310,12.7470
71,1.0200,-1.84678,1.04083,-1.64860,0.008000,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.5310,12.7470
72,3.2000,-1.84200,1.04083,-1.64218,0.008000,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.5310,12.7470
73,2.8530,-1.83723,1.04083,-1.63576,0.008000,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.5310,12.7470
74,2.8140,-1.83246,1.04083,-1.62934,0.008000,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.5310,12.7470
75,6.0920,-1.82769,1.04083,-1.62292,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,1,8.5310,12.7470
76,0.9720,-1.82292,1.04083,-1.61650,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.5310,12.7470
77,3.2080,-1.81814,1.04083,-1.61008,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.5310,12.7470
78,2.8280,-1.81337,1.04083,-1.60366,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.5310,12.7470
79,2.8200,-1.80860,1.04083,-1.59724,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.5310,12.7470
80,6.2980,-1.80383,1.04083,-1.59082,0.008000,0.15000,0.00000,-1.78322,-1.56308,2,2,1,1,8.5310,12.7470
81,0.9860,-1.79906,1.04083,-1.58439,0.008000,0.15000,0.00000,-1.78322,-1.56308,2,2,1,0,8.5310,12.7470
82,3.2450,-1.79428,1.04083,-1.57797,0.008000,0.15000,0.00000,-1.78322,-1.56308,2,2,1,0,8.5310,12.7470
83,2.7970,-1.78951,1.04083,-1.57155,0.008000,0.15000,0.00000,-1.78322,-1.56308,2,2,1,0,8.5310,12.7470
84,2.8090,-1.78474,1.04083,-1.56513,0.008000,0.15000,0.00000,-1.78322,-1.56308,2,2,1,0,8.5310,12.7470
