frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
72,687.4530,2.49054,1.04083,-0.98350,0.320000,5.45407,0.00000,2.49061,-0.94350,2,2,1,8,669.6140,3.3410
73,519.5620,2.49114,1.04083,-0.65365,0.329857,6.00000,0.00000,2.49120,-0.62350,2,2,1,8,669.6140,3.3410
74,571.9620,2.49176,1.04083,-0.31551,0.338140,6.18478,0.00000,2.49178,-0.30350,2,2,1,8,554.4650,3.1340
75,252.0990,2.49229,1.04083,-0.02350,0.292004,6.34015,0.00000,2.49237,0.01649,2,2,1,8,554.4650,3.1340
76,251.4640,2.49288,1.04083,0.29649,0.320000,5.47504,0.00000,2.49295,0.33649,2,2,1,8,233.7380,3.1670
77,516.3670,2.49351,1.04083,0.64362,0.347130,6.00000,0.00000,2.49353,0.65649,2,2,1,8,233.7380,3.1670
78,248.8110,2.49404,1.04083,0.93649,0.292870,6.50873,0.00000,2.49412,0.97649,2,2,1,8,233.7380,3.1670
79,278.2500,2.49463,1.04083,1.25722,0.320732,5.49133,0.00000,2.49470,1.29649,3,3,2,8,493.5010,3.1520
80,486.2460,2.49526,1.04083,1.60313,0.345903,6.01367,0.00000,2.49528,1.61649,3,3,2,8,493.5010,3.1520
81,252.1780,2.49579,1.04083,1.89649,0.293366,6.48569,0.00000,2.49587,1.93649,3,3,2,8,493.5010,3.1520
82,252.0050,2.49638,1.04083,2.21649,0.320000,5.50064,0.00000,2.49645,2.25649,3,3,2,8,467.9750,24.4460
83,515.5800,2.49701,1.04083,2.56195,0.345455,5.99997,0.00000,2.49703,2.57649,3,3,2,8,467.9750,24.4460
84,246.0310,2.49733,1.04083,2.83483,0.272879,6.47729,0.00000,2.49733,2.86038,3,3,2,8,467.9750,24.4460
85,256.6080,2.49742,1.04083,2.86566,0.030832,5.52267,0.00000,2.49743,2.83732,3,3,2,8,492.2800,3.0200
86,507.8300,2.49757,1.04083,2.53965,0.326006,6.00003,0.00000,2.49757,2.52205,3,3,2,8,492.2800,3.0200
87,255.3300,2.49770,1.04083,2.24205,0.297605,6.41986,0.00000,2.49772,2.20205,3,3,2,8,492.2800,3.0200
