frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
72,3.1440,-1.74766,1.04083,-1.51524,0.007273,0.13636,0.00000,-1.73549,-1.49887,2,2,1,0,8.7440,13.1900
73,2.7880,-1.74332,1.04083,-1.50940,0.007273,0.13636,0.00000,-1.73549,-1.49887,2,2,1,0,8.7440,13.1900
74,2.8070,-1.73898,1.04083,-1.50357,0.007272,0.13636,0.00000,-1.73549,-1.49887,2,2,1,0,8.7440,13.1900
75,6.0570,-1.73464,1.04083,-1.49773,0.007273,0.13636,0.00000,-1.71163,-1.46677,2,2,1,1,8.7440,13.1900
76,2.9860,-1.73031,1.04083,-1.49189,0.007273,0.13636,0.00000,-1.71163,-1.46677,2,2,1,0,8.7440,13.1900
77,1.1960,-1.72597,1.04083,-1.48605,0.007273,0.13636,0.00000,-1.71163,-1.46677,2,2,1,0,8.7440,13.1900
78,2.8420,-1.72163,1.04083,-1.48022,0.007272,0.13636,0.00000,-1.71163,-1.46677,2,2,1,0,8.7440,13.1900
79,3.0350,-1.71729,1.04083,-1.47438,0.007273,0.13636,0.00000,-1.71163,-1.46677,2,2,1,0,8.7440,13.1900
80,2.6290,-1.71295,1.04083,-1.46854,0.007273,0.13636,0.00000,-1.71163,-1.46677,2,2,1,0,8.7440,13.1900
81,6.0300,-1.70861,1.04083,-1.46271,0.007273,0.13636,0.00000,-1.68777,-1.43466,2,2,1,1,8.7440,13.1900
82,0.9510,-1.70428,1.04083,-1.45687,0.007273,0.13636,0.00000,-1.68777,-1.43466,2,2,1,0,8.7440,13.1900
83,3.1870,-1.69994,1.04083,-1.45103,0.007273,0.13636,0.00000,-1.68777,-1.43466,2,2,1,0,8.7440,13.1900
84,2.7990,-1.69560,1.04083,-1.44519,0.007273,0.13636,0.00000,-1.68777,-1.43466,2,2,1,0,8.7440,13.1900
