frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
81,16.9170,0.35377,1.04085,1.25343,0.063333,0.75001,0.00000,0.37880,1.28778
82,16.5840,0.39106,1.04085,1.30462,0.063334,0.75000,0.00000,0.41608,1.33898
83,17.2460,0.42835,1.04085,1.35582,0.063333,0.75000,0.00000,0.45337,1.39017
84,16.0260,0.46564,1.04085,1.40701,0.063333,0.75000,0.00000,0.49066,1.44136
85,16.1390,0.50293,1.04085,1.45820,0.063333,0.74999,0.00000,0.52795,1.49256
86,16.9330,0.54021,1.04085,1.50939,0.063333,0.75000,0.00000,0.56524,1.54375
87,16.8030,0.57750,1.04085,1.56059,0.063333,0.75000,0.00000,0.60252,1.59494
88,18.9240,0.61479,1.04085,1.61178,0.063333,0.75001,0.00000,0.63981,1.64613
89,14.7150,0.65208,1.04085,1.66297,0.063334,0.75000,0.00000,0.67710,1.69733
90,16.4580,0.68936,1.04085,1.71417,0.063333,0.75000,0.00000,0.71439,1.74852
91,16.4160,0.72665,1.04085,1.76536,0.063334,0.75000,0.00000,0.75168,1.79971
92,16.8150,0.76394,1.04085,1.81655,0.063333,0.74999,0.00000,0.78896,1.85091
93,16.6380,0.80123,1.04085,1.86775,0.063334,0.75000,0.00000,0.82625,1.90210
94,16.6290,0.83852,1.04085,1.91894,0.063333,0.75000,0.00000,0.86354,1.95329
95,16.7570,0.87581,1.04085,1.97013,0.063333,0.75000,0.00000,0.90083,2.00449
96,16.9040,0.91309,1.04085,2.02132,0.063333,0.75001,0.00000,0.93812,2.05568
97,16.3760,0.95038,1.04085,2.07252,0.063334,0.75000,0.00000,0.97540,2.10687
98,16.9430,0.98767,1.04085,2.12371,0.063334,0.75000,0.00000,1.01269,2.15806
99,16.5910,1.02496,1.04085,2.17490,0.063333,0.75000,0.00000,1.04998,2.20926
100,16.4020,1.06225,1.04085,2.22610,0.063333,0.74999,0.00000,1.08727,2.26045
101,19.1170,1.09953,1.04085,2.27729,0.063333,0.75000,0.00000,1.12456,2.31164
102,14.5240,1.13682,1.04085,2.32848,0.063334,0.75000,0.00000,1.16184,2.36284
103,16.8620,1.17411,1.04085,2.37968,0.063333,0.75001,0.00000,1.19913,2.41403
104,16.4040,1.21140,1.04085,2.43087,0.063333,0.75000,0.00000,1.23642,2.46522
105,16.7020,1.24868,1.04085,2.48206,0.063333,0.75000,0.00000,1.27371,2.51642
106,16.4540,1.28597,1.04085,2.53325,0.063334,0.75000,0.00000,1.31100,2.56761
107,16.9480,1.32326,1.04085,2.58445,0.063334,0.74999,0.00000,1.34828,2.61880
108,16.6850,1.36055,1.04085,2.63564,0.063333,0.75000,0.00000,1.38557,2.66999
109,16.4420,1.39784,1.04085,2.68683,0.063333,0.75000,0.00000,1.42286,2.72119
110,17.1890,1.43512,1.04085,2.73803,0.063333,0.75000,0.00000,1.46015,2.77238
111,16.3810,1.47241,1.04085,2.78922,0.063333,0.75001,0.00000,1.49744,2.82357
112,16.5080,1.50970,1.04085,2.84041,0.063333,0.75000,0.00000,1.53472,2.87477
113,16.9970,1.54699,1.04085,2.89161,0.063333,0.75000,0.00000,1.57201,2.92596
114,18.9540,1.58428,1.04085,2.94280,0.063333,0.75000,0.00000,1.60930,2.97715
115,14.5830,1.62157,1.04085,2.99399,0.063334,0.74999,0.00000,1.64659,3.02835
