frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
119,17.4760,1.82645,1.04083,3.33582,0.011462,0.75000,0.00000,1.82645,3.33582
120,16.2780,1.83314,1.04083,3.33563,0.006698,0.75000,0.00000,1.83314,3.33563
121,16.5620,1.83977,1.04083,3.32692,0.010947,0.75001,0.00000,1.83977,3.32692
122,16.2520,1.84635,1.04083,3.31469,0.013879,0.75000,0.00000,1.84635,3.31469
123,18.9790,1.85287,1.04083,3.29945,0.016582,0.75000,0.00000,1.85287,3.29945
124,14.3500,1.85934,1.04083,3.28139,0.019184,0.75000,0.00000,1.85934,3.28139
125,18.2740,1.86577,1.04083,3.26063,0.021734,0.75000,0.00000,1.86577,3.26063
126,16.4160,1.87215,1.04083,3.23723,0.024255,0.75000,0.00000,1.87215,3.23723
127,17.1050,1.87849,1.04083,3.21123,0.026758,0.74999,0.00000,1.87849,3.21123
128,16.3300,1.88480,1.04083,3.18267,0.029251,0.75000,0.00000,1.88480,3.18267
129,17.0650,1.89107,1.04083,3.15156,0.031737,0.75000,0.00000,1.89107,3.15156
130,16.4080,1.89731,1.04083,3.11791,0.034220,0.75000,0.00000,1.89731,3.11791
131,16.8270,1.90352,1.04083,3.08174,0.036700,0.75000,0.00000,1.90352,3.08174
132,16.6080,1.90970,1.04083,3.04305,0.039180,0.75000,0.00000,1.90970,3.04305
133,16.9670,1.91586,1.04083,3.00185,0.041660,0.75000,0.00000,1.91586,3.00185
134,15.7010,1.92199,1.04083,2.95814,0.044140,0.75000,0.00000,1.92199,2.95814
135,16.8280,1.92811,1.04083,2.91192,0.046620,0.75000,0.00000,1.92811,2.91192
136,18.5960,1.96431,1.04083,2.96340,0.062931,0.75001,0.08378,1.96431,2.96340
137,15.0040,1.96997,1.04083,2.91470,0.049028,0.75000,0.06859,1.96997,2.91470
138,16.6590,1.97562,1.04083,2.86350,0.051513,0.75000,0.05616,1.97562,2.86350
139,16.6880,1.98127,1.04083,2.80979,0.053999,0.75000,0.04598,1.98127,2.80979
140,16.3830,1.98690,1.04083,2.75359,0.056486,0.75000,0.03765,1.98690,2.75359
141,16.8400,1.99252,1.04083,2.69488,0.058974,0.74999,0.03082,1.99252,2.69488
142,16.6030,1.99815,1.04083,2.63368,0.061463,0.75000,0.02523,1.99815,2.63368
143,16.9140,2.00377,1.04083,2.57059,0.063333,0.74999,0.02066,2.00377,2.57059
144,16.7480,2.00938,1.04083,2.50751,0.063333,0.75001,0.01692,2.00938,2.50751
145,16.8160,2.01500,1.04083,2.44443,0.063333,0.75000,0.01385,2.01500,2.44443
146,16.3060,2.02062,1.04083,2.38134,0.063333,0.74999,0.01134,2.02062,2.38134
147,17.1630,2.02624,1.04083,2.31826,0.063333,0.75002,0.00928,2.02624,2.31826
148,16.2510,2.03186,1.04083,2.25518,0.063333,0.74999,0.00760,2.03186,2.25518
149,21.8710,2.03748,1.04083,2.19209,0.063333,0.74999,0.00622,2.03748,2.19209
150,11.8820,2.04310,1.04083,2.12901,0.063333,0.75002,0.00509,2.04310,2.12901
151,17.0540,2.04872,1.04083,2.06592,0.063333,0.74999,0.00417,2.04872,2.06592
152,16.3310,2.05434,1.04083,2.00284,0.063333,0.75001,0.00342,2.05434,2.00284
153,16.6100,2.05996,1.04083,1.93976,0.063333,0.75000,0.00280,2.05996,1.93976
154,16.4880,2.06558,1.04083,1.87667,0.063333,0.74999,0.00229,2.06558,1.87667
155,16.7160,2.07120,1.04083,1.81359,0.063333,0.75002,0.00187,2.07120,1.81359
156,16.7480,2.07682,1.04083,1.75051,0.063333,0.74999,0.00153,2.07682,1.75051
157,16.6900,2.08244,1.04083,1.68742,0.063333,0.74999,0.00126,2.08244,1.68742
158,16.6000,2.08806,1.04083,1.62434,0.063333,0.75000,0.00103,2.08806,1.62434
159,17.0550,2.09368,1.04083,1.56126,0.063333,0.75000,0.00000,2.09368,1.56126
160,16.7160,2.09930,1.04083,1.49817,0.063333,0.75000,0.00000,2.09930,1.49817
161,16.7500,2.10492,1.04083,1.43509,0.063333,0.75000,0.00000,2.10492,1.43509
162,21.4710,2.11054,1.04083,1.37201,0.063333,0.75000,0.00000,2.11054,1.37201
163,12.3850,2.11001,1.04083,1.37195,0.000531,0.75000,0.05185,2.11001,1.37195
164,16.0980,2.11564,1.04083,1.30886,0.063333,0.75000,0.04245,2.11564,1.30886
165,16.5700,2.12126,1.04083,1.24578,0.063333,0.75000,0.03475,2.12126,1.24578
166,16.7090,2.12689,1.04083,1.18270,0.063333,0.75002,0.02845,2.12689,1.18270
167,16.6790,2.13252,1.04083,1.11962,0.063333,0.74998,0.02330,2.13252,1.11962
168,16.9410,2.13814,1.04083,1.05653,0.063333,0.75000,0.01907,2.13814,1.05653
169,16.3260,2.14377,1.04083,0.99345,0.063333,0.75000,0.01562,2.14377,0.99345
170,16.7370,2.14940,1.04083,0.93037,0.063333,0.75000,0.01279,2.14940,0.93037
171,16.6930,2.15503,1.04083,0.86729,0.063333,0.75000,0.01047,2.15503,0.86729
172,16.9000,2.16065,1.04083,0.80420,0.063333,0.75000,0.00857,2.16065,0.80420
173,16.7220,2.16628,1.04083,0.74112,0.063333,0.75000,0.00702,2.16628,0.74112
174,16.5890,2.17191,1.04083,0.67804,0.063333,0.75000,0.00574,2.17191,0.67804
175,20.8660,2.17753,1.04083,0.61495,0.063333,0.75000,0.00470,2.17753,0.61495
176,12.7390,2.18316,1.04083,0.55187,0.063333,0.75000,0.00385,2.18316,0.55187
177,532.9180,2.22818,1.04083,0.04721,0.506667,0.75000,0.00000,2.22818,0.04721
178,5.3040,2.23943,1.04083,-0.07896,0.126667,6.57869,0.00000,2.23943,-0.07896
179,11.9860,2.24506,1.04083,-0.14204,0.063333,0.87074,0.00000,2.24506,-0.14204
180,20.1660,2.25069,1.04083,-0.20512,0.063333,0.74841,0.00000,2.25069,-0.20512
181,13.0610,2.25631,1.04083,-0.26821,0.063333,0.75000,0.00000,2.25631,-0.26821
182,16.6800,2.26194,1.04083,-0.33129,0.063333,0.93750,0.00000,2.26194,-0.33129
183,17.0470,2.26757,1.04083,-0.39437,0.063333,0.81387,0.00000,2.26757,-0.39437
184,16.6460,2.26759,1.04083,-0.39437,0.000019,0.75114,0.05185,2.26759,-0.39437
185,16.5090,2.27321,1.04083,-0.45745,0.063333,0.75082,0.04245,2.27321,-0.45745
186,16.2970,2.27884,1.04083,-0.52054,0.063333,0.74556,0.03476,2.27884,-0.52054
187,17.0630,2.28447,1.04083,-0.58362,0.063333,0.74452,0.02846,2.28447,-0.58362
188,16.5790,2.29009,1.04083,-0.64670,0.063333,0.75964,0.02330,2.29009,-0.64670
189,16.6650,2.29572,1.04083,-0.70979,0.063333,0.75064,0.01908,2.29572,-0.70979
190,16.8930,2.30135,1.04083,-0.77287,0.063333,0.74953,0.01562,2.30135,-0.77287
191,16.3430,2.30697,1.04083,-0.83595,0.063333,0.75000,0.01279,2.30697,-0.83595
192,18.1080,2.31260,1.04083,-0.89903,0.063333,0.74809,0.01047,2.31260,-0.89903
193,15.8120,2.29571,1.04083,-0.70979,0.190000,0.74254,0.21598,2.29571,-0.70979
194,16.3260,2.30134,1.04083,-0.77287,0.063333,0.75000,0.17683,2.30134,-0.77287
195,16.5660,2.30697,1.04083,-0.83595,0.063333,0.75000,0.14478,2.30697,-0.83595
196,16.4580,2.31259,1.04083,-0.89903,0.063333,0.75000,0.11853,2.31259,-0.89903
197,16.6640,2.31822,1.04083,-0.96212,0.063333,0.75000,0.09705,2.31822,-0.96212
198,16.6900,2.32385,1.04083,-1.02520,0.063333,0.75000,0.07946,2.32385,-1.02520
199,16.7520,2.32947,1.04083,-1.08828,0.063333,0.75000,0.06505,2.32947,-1.08828
