frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
86,16.8700,0.45337,1.04085,1.39017,0.063333,0.74999,0.00000,0.45337,1.39017
87,16.6730,0.49066,1.04085,1.44136,0.063333,0.75000,0.00000,0.49066,1.44136
88,16.5200,0.52795,1.04085,1.49256,0.063333,0.75000,0.00000,0.52795,1.49256
89,16.8260,0.56524,1.04085,1.54375,0.063333,0.75001,0.00000,0.56524,1.54375
90,16.6380,0.60252,1.04085,1.59494,0.063333,0.75000,0.00000,0.60252,1.59494
91,16.5720,0.63981,1.04085,1.64613,0.063333,0.75000,0.00000,0.63981,1.64613
92,16.8620,0.67710,1.04085,1.69733,0.063333,0.75000,0.00000,0.67710,1.69733
93,16.5530,0.71439,1.04085,1.74852,0.063333,0.74999,0.00000,0.71439,1.74852
94,17.0400,0.75168,1.04085,1.79971,0.063333,0.75000,0.00000,0.75168,1.79971
95,16.3590,0.78896,1.04085,1.85091,0.063333,0.75000,0.00000,0.78896,1.85091
96,21.8760,0.82625,1.04085,1.90210,0.063333,0.75001,0.00000,0.82625,1.90210
97,11.2750,0.86354,1.04085,1.95329,0.063333,0.75000,0.00000,0.86354,1.95329
98,16.4740,0.90083,1.04085,2.00449,0.063333,0.75000,0.00000,0.90083,2.00449
99,17.2350,0.93812,1.04085,2.05568,0.063333,0.75000,0.00000,0.93812,2.05568
100,16.9190,0.97540,1.04085,2.10687,0.063333,0.75000,0.00000,0.97540,2.10687
101,16.5840,1.01269,1.04085,2.15806,0.063333,0.74999,0.00000,1.01269,2.15806
102,16.5560,1.04998,1.04085,2.20926,0.063333,0.75000,0.00000,1.04998,2.20926
103,16.8140,1.08727,1.04085,2.26045,0.063333,0.75000,0.00000,1.08727,2.26045
104,16.5960,1.12456,1.04085,2.31164,0.063333,0.75001,0.00000,1.12456,2.31164
105,17.5070,1.16184,1.04085,2.36284,0.063333,0.75000,0.00000,1.16184,2.36284
106,15.5920,1.19913,1.04085,2.41403,0.063333,0.75000,0.00000,1.19913,2.41403
107,16.9920,1.23642,1.04085,2.46522,0.063333,0.75000,0.00000,1.23642,2.46522
108,16.7670,1.27371,1.04085,2.51642,0.063333,0.74999,0.00000,1.27371,2.51642
109,22.4740,1.31100,1.04085,2.56761,0.063333,0.75000,0.00000,1.31100,2.56761
110,10.2650,1.34828,1.04085,2.61880,0.063333,0.75000,0.00000,1.34828,2.61880
111,16.6220,1.38557,1.04085,2.66999,0.063333,0.75001,0.00000,1.38557,2.66999
112,16.7540,1.42286,1.04085,2.72119,0.063333,0.75000,0.00000,1.42286,2.72119
113,16.7760,1.46015,1.04085,2.77238,0.063333,0.75000,0.00000,1.46015,2.77238
114,16.5650,1.49744,1.04085,2.82357,0.063333,0.75000,0.00000,1.49744,2.82357
115,17.6970,1.53472,1.04085,2.87477,0.063333,0.75000,0.00000,1.53472,2.87477
116,15.7490,1.57201,1.04085,2.92596,0.063333,0.74999,0.00000,1.57201,2.92596
117,16.9940,1.60930,1.04085,2.97715,0.063333,0.75000,0.00000,1.60930,2.97715
